angelegt_am,tatzeit_anfang_datum,tatzeit_anfang_stunde,tatzeit_ende_datum,tatzeit_ende_stunde,lor,schadeshoehe,versuch,art_des_fahrrads,delikt,erfassungsgrund,id
2022-05-11,2022-05-06,13,2022-05-06,15,11200410,398,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24573
2022-05-11,2022-05-11,12,2022-05-11,12,1100312,659,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24574
2022-05-11,2022-05-10,7,2022-05-11,7,2200210,749,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24575
2022-05-11,2022-05-11,0,2022-05-11,9,2200210,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24576
2022-05-11,2022-03-20,17,2022-03-21,23,4300412,730,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24577
2022-05-11,2022-05-11,16,2022-05-11,19,2200209,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24578
2022-05-11,2022-05-11,18,2022-05-11,20,9401330,400,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24579
2022-05-11,2022-05-11,8,2022-05-11,16,4400728,900,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24580
2022-05-11,2022-05-11,17,2022-05-11,17,4501043,4000,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24581
2022-05-11,2022-05-11,8,2022-05-11,9,3400723,675,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24582
2022-05-11,2022-05-11,9,2022-05-11,18,1100102,1340,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24583
2022-05-11,2022-05-11,11,2022-05-11,21,10400836,599,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24584
2022-05-11,2022-05-10,15,2022-05-10,19,4400835,1120,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24585
2022-05-11,2022-05-10,0,2022-05-10,6,9401329,519,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24586
2022-05-11,2022-05-08,16,2022-05-10,9,7100205,500,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24587
2022-05-11,2022-05-10,23,2022-05-11,10,2200210,1400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24588
2022-05-11,2022-05-09,17,2022-05-10,8,8200623,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24589
2022-05-11,2022-05-10,13,2022-05-11,5,4400835,200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24590
2022-05-11,2022-05-09,9,2022-05-09,9,10200629,1149,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24591
2022-05-11,2022-05-02,7,2022-05-04,16,6400839,450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24592
2022-05-11,2022-05-10,16,2022-05-11,11,7200307,1999,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24593
2022-05-11,2022-04-17,20,2022-04-19,10,3500933,350,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24594
2022-05-11,2022-05-06,17,2022-05-06,21,12400722,522,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24595
2022-05-11,2022-05-10,18,2022-05-11,7,4300620,699,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24596
2022-05-11,2022-05-10,20,2022-05-11,8,3601245,1149,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24597
2022-05-11,2022-05-10,19,2022-05-11,5,1100414,900,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24598
2022-05-11,2022-05-11,7,2022-05-11,13,2400624,260,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24599
2022-05-11,2022-05-11,12,2022-05-11,17,2500726,3654,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24600
2022-05-11,2022-05-10,16,2022-05-10,16,7200414,499,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24601
2022-05-11,2022-05-09,11,2022-05-09,21,9100202,199,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24602
2022-05-11,2022-05-10,9,2022-05-10,17,1100415,1069,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24603
2022-05-11,2022-05-08,19,2022-05-10,19,9100305,1259,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24604
2022-05-11,2022-05-03,14,2022-05-05,9,2500832,1020,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24605
2022-05-11,2022-05-11,0,2022-05-11,0,1300730,1,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24606
2022-05-11,2022-05-11,0,2022-05-11,0,1300730,1,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24607
2022-05-11,2022-05-10,7,2022-05-10,16,1100311,1720,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24608
2022-05-11,2022-05-11,17,2022-05-11,17,4501043,100,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24609
2022-05-11,2022-05-11,15,2022-05-11,18,6200420,2150,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24610
2022-05-11,2022-05-11,14,2022-05-11,16,4500938,2282,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24611
2022-05-11,2022-05-10,16,2022-05-11,11,1100416,1524,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24612
2022-05-11,2022-05-08,19,2022-05-10,19,8100310,664,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24613
2022-05-11,2022-05-05,20,2022-05-05,20,8100208,2100,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24614
2022-05-11,2022-05-11,0,2022-05-11,0,1300730,1,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24615
2022-05-11,2022-05-10,12,2022-05-10,19,2500835,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24616
2022-05-11,2022-05-10,11,2022-05-10,16,9501736,1049,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24617
2022-05-11,2022-05-10,12,2022-05-11,19,1401048,1459,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24618
2022-05-11,2022-05-11,9,2022-05-11,19,9501736,899,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24619
2022-05-11,2022-05-11,20,2022-05-11,20,4300416,200,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24620
2022-05-11,2022-05-10,20,2022-05-11,7,1200520,3900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24621
2022-05-11,2022-05-10,14,2022-05-10,18,2500835,1300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24622
2022-05-11,2022-05-10,20,2022-05-11,9,4400835,619,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24623
2022-05-11,2022-05-10,21,2022-05-11,0,4300623,1000,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24624
2022-05-11,2022-05-10,18,2022-05-10,23,8100415,2300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24625
2022-05-11,2022-05-10,19,2022-05-11,8,2500835,993,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24626
2022-05-11,2022-05-10,20,2022-05-11,8,8100418,5050,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24627
2022-05-11,2022-03-18,7,2022-03-18,13,2400624,640,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24628
2022-05-11,2022-05-02,18,2022-05-02,18,1200629,279,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24629
2022-05-11,2022-05-05,7,2022-05-05,16,6200422,1009,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24630
2022-05-11,2022-05-11,14,2022-05-11,14,9100304,1255,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24631
2022-05-11,2022-05-11,0,2022-05-11,0,2400624,350,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24632
2022-05-11,2022-05-10,17,2022-05-11,7,1400938,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24633
2022-05-10,2022-05-07,11,2022-05-07,12,3100103,1749,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24634
2022-05-10,2022-05-04,16,2022-05-05,7,7200307,546,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24635
2022-05-10,2022-05-09,18,2022-05-10,6,9100101,799,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24636
2022-05-10,2022-05-09,21,2022-05-10,13,10200526,1305,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24637
2022-05-10,2022-05-09,7,2022-05-09,20,9200715,400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24638
2022-05-10,2022-05-05,19,2022-05-06,9,4300622,508,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24639
2022-05-10,2022-05-02,16,2022-05-05,7,3400721,462,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24640
2022-05-10,2022-05-10,16,2022-05-10,17,6400735,350,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24641
2022-05-10,2022-05-10,13,2022-05-10,18,9200715,2500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24642
2022-05-10,2022-05-10,8,2022-05-10,8,8100206,398,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24643
2022-05-10,2022-05-06,19,2022-05-09,9,4501044,388,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24644
2022-05-10,2022-05-07,15,2022-05-10,9,4200308,2282,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24645
2022-05-10,2022-05-09,21,2022-05-10,9,5100206,483,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24646
2022-05-10,2022-05-08,14,2022-05-10,16,8301036,714,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24647
2022-05-10,2022-04-28,8,2022-04-28,20,10400836,550,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24648
2022-05-10,2022-05-10,8,2022-05-10,16,4100102,595,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24649
2022-05-10,2022-05-06,19,2022-05-09,8,2400624,200,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24650
2022-05-10,2022-05-08,17,2022-05-09,9,8100419,200,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24651
2022-05-10,2022-05-07,23,2022-05-08,13,1401047,1234,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24652
2022-05-10,2022-05-09,20,2022-05-09,21,8100208,200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24653
2022-05-10,2022-05-03,17,2022-05-05,14,12400720,279,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24654
2022-05-10,2022-05-09,19,2022-05-10,6,9100101,1084,0,Damenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24655
2022-05-10,2022-04-28,14,2022-04-28,15,7100101,1220,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24656
2022-05-10,2022-05-08,21,2022-05-09,9,3701659,1935,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24657
2022-05-10,2022-05-09,15,2022-05-10,6,1200517,250,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24658
2022-05-10,2022-04-28,20,2022-04-29,9,1100416,1800,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24659
2022-05-10,2022-05-06,6,2022-05-06,8,1100103,663,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24660
2022-05-10,2022-05-08,16,2022-05-10,8,5200630,649,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24661
2022-05-10,2022-04-28,16,2022-04-28,16,11501340,200,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24662
2022-05-10,2022-05-09,15,2022-05-10,5,11300826,1100,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24663
2022-05-10,2022-04-27,8,2022-04-27,16,9100305,642,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24664
2022-05-10,2022-05-10,9,2022-05-10,13,6100103,314,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24665
2022-05-10,2022-05-10,8,2022-05-10,14,1300733,1500,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24666
2022-05-10,2022-05-09,8,2022-05-09,15,1200629,198,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24667
2022-05-10,2022-05-08,1,2022-05-08,5,2100104,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24668
2022-05-10,2022-05-10,2,2022-05-10,3,9100101,1,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24669
2022-05-10,2022-05-09,16,2022-05-09,20,1100206,1800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24670
2022-05-10,2022-05-09,21,2022-05-10,7,11100102,900,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24671
2022-05-10,2022-05-09,18,2022-05-10,6,9100101,1696,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24672
2022-05-10,2022-05-09,17,2022-05-10,13,8100311,1161,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24673
2022-05-10,2022-05-09,0,2022-05-10,13,10100206,678,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24674
2022-05-10,2022-05-08,15,2022-05-10,14,2400521,150,0,Fahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24675
2022-05-10,2022-05-10,11,2022-05-10,18,1401044,1229,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24676
2022-05-10,2022-05-10,9,2022-05-10,14,4300413,2899,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24677
2022-05-10,2022-05-09,16,2022-05-10,7,2500832,100,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24678
2022-05-10,2022-05-08,17,2022-05-09,7,11300616,50,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24679
2022-05-10,2022-05-09,12,2022-05-09,17,1100308,1300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24680
2022-05-10,2022-05-09,20,2022-05-10,8,1100416,529,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24681
2022-05-10,2022-05-09,16,2022-05-09,17,2300316,712,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24682
2022-05-10,2022-05-10,18,2022-05-10,21,1100102,1314,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24683
2022-05-10,2022-05-10,15,2022-05-10,20,2200213,400,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24684
2022-05-10,2022-05-08,12,2022-05-09,12,2200210,300,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24685
2022-05-10,2022-05-09,22,2022-05-09,22,9100407,400,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24686
2022-05-10,2022-05-09,23,2022-05-10,8,2200210,1410,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24687
2022-05-10,2022-05-09,21,2022-05-10,1,4501042,800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24688
2022-05-10,2022-05-09,14,2022-05-10,9,2400520,1270,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24689
2022-05-10,2022-05-09,18,2022-05-10,9,7200307,289,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24690
2022-05-10,2022-05-06,19,2022-05-08,13,7400720,500,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24691
2022-05-10,2022-05-09,20,2022-05-10,7,4200308,800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24692
2022-05-10,2022-05-10,8,2022-05-10,11,8100101,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24693
2022-05-10,2022-04-27,8,2022-04-27,17,7400721,950,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24694
2022-05-10,2022-05-06,18,2022-05-09,1,11300618,800,0,Mountainbike,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24695
2022-05-10,2022-05-09,16,2022-05-10,17,11100205,2499,0,Damenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24696
2022-05-10,2022-05-05,17,2022-05-06,6,7100204,371,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24697
2022-05-10,2022-05-08,10,2022-05-08,12,7100204,624,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24698
2022-05-10,2022-05-09,20,2022-05-10,5,12601133,2920,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24699
2022-05-10,2022-04-05,14,2022-04-05,23,7200413,100,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24700
2022-05-10,2022-05-05,13,2022-05-05,21,12400723,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24701
2022-05-10,2022-05-08,10,2022-05-08,13,4501041,1790,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24702
2022-05-10,2022-05-09,16,2022-05-10,7,3500935,899,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24703
2022-05-10,2022-05-09,15,2022-05-10,9,5200630,850,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24704
2022-05-10,2022-05-06,15,2022-05-08,17,4300624,900,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24705
2022-05-10,2022-05-10,8,2022-05-10,17,6400735,700,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24706
2022-05-10,2022-05-10,14,2022-05-10,18,4200207,721,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24707
2022-05-10,2022-05-10,18,2022-05-10,19,9200613,3668,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24708
2022-05-10,2022-05-09,19,2022-05-10,16,1200517,350,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24709
2022-05-10,2022-05-08,18,2022-05-10,16,2300417,205,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24710
2022-05-09,2022-05-08,20,2022-05-09,7,3601139,972,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24769
2022-05-10,2022-05-09,18,2022-05-10,7,2200210,1180,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24711
2022-05-10,2022-05-08,16,2022-05-09,17,4300416,498,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24712
2022-05-10,2022-05-08,0,2022-05-08,9,2500832,649,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24713
2022-05-10,2022-05-09,20,2022-05-10,7,4200308,600,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24714
2022-05-10,2022-05-10,1,2022-05-10,12,11300724,2749,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24715
2022-05-10,2022-04-30,16,2022-04-30,18,8200623,693,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24716
2022-05-10,2022-02-07,11,2022-02-07,14,7601238,699,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24717
2022-05-10,2022-05-09,19,2022-05-10,13,8200624,1200,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,24718
2022-05-10,2022-05-10,10,2022-05-10,15,6100101,388,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24719
2022-05-10,2022-05-05,19,2022-05-07,10,1100416,849,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24720
2022-05-10,2022-05-10,6,2022-05-10,14,8401246,1098,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24721
2022-05-10,2022-05-09,18,2022-05-09,19,9100407,2500,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24722
2022-05-10,2022-05-09,19,2022-05-09,19,11200411,2730,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24723
2022-05-10,2022-05-10,20,2022-05-10,20,4501149,2000,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,24724
2022-05-10,2022-05-10,22,2022-05-10,22,4501042,1,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24725
2022-05-09,2022-05-06,21,2022-05-07,15,10300732,470,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24726
2022-05-09,2022-05-09,16,2022-05-09,18,4501045,630,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24727
2022-05-09,2022-05-09,7,2022-05-09,17,2500835,1530,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24728
2022-05-09,2022-05-04,11,2022-05-05,9,3701660,534,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24729
2022-05-09,2022-05-01,18,2022-05-02,7,7100101,548,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24730
2022-05-09,2022-05-06,14,2022-05-08,19,4501043,663,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24731
2022-05-09,2022-05-06,15,2022-05-07,15,8100206,235,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24732
2022-05-09,2022-05-08,13,2022-05-08,15,7400823,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24733
2022-05-09,2022-05-07,17,2022-05-08,4,3400826,929,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24734
2022-05-09,2022-05-06,22,2022-05-09,20,11300724,1050,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24735
2022-05-09,2022-05-08,21,2022-05-09,7,1200518,250,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24736
2022-05-09,2022-05-07,18,2022-05-08,11,4400835,647,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24737
2022-05-09,2022-05-06,15,2022-05-06,23,1300730,100,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24738
2022-05-09,2022-05-03,9,2022-05-03,13,2100101,949,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,24739
